"Statistic Label","Month","Meteorological Weather Station","UNIT","VALUE"
"Sunshine Duration","1979 September","Cork Airport","Hours","123.3"
"Sunshine Duration","1979 September","Casement","Hours","114.1"
"Sunshine Duration","1979 September","Phoenix Park","Hours",""
"Sunshine Duration","1979 September","Roches Point","Hours",""
"Sunshine Duration","1979 September","Markree","Hours",""
"Sunshine Duration","1979 October","Malin Head","Hours","72.3"
"Sunshine Duration","1979 October","Claremorris","Hours","103.7"
"Sunshine Duration","1979 October","Valentia Observatory","Hours","110.6"
"Sunshine Duration","1979 October","Belmullet","Hours","116.7"
"Sunshine Duration","1979 October","Shannon Airport","Hours","98.2"
"Sunshine Duration","1979 October","Dublin Airport","Hours","89.7"
"Sunshine Duration","1979 October","Mullingar","Hours","81"
"Sunshine Duration","1979 October","Cork Airport","Hours","100.1"
"Sunshine Duration","1979 October","Casement","Hours","98.8"
"Sunshine Duration","1979 October","Phoenix Park","Hours",""
"Sunshine Duration","1979 October","Roches Point","Hours",""
"Sunshine Duration","1979 October","Markree","Hours",""
"Sunshine Duration","1979 November","Malin Head","Hours","39.7"
"Sunshine Duration","1979 November","Claremorris","Hours","59"
"Sunshine Duration","1979 November","Valentia Observatory","Hours","37.7"
"Sunshine Duration","1979 November","Belmullet","Hours","45.9"
"Sunshine Duration","1979 November","Shannon Airport","Hours","55.7"
"Sunshine Duration","1979 November","Dublin Airport","Hours","84.6"
"Sunshine Duration","1979 November","Mullingar","Hours","76.4"
"Sunshine Duration","1979 November","Cork Airport","Hours","65.3"
"Sunshine Duration","1979 November","Casement","Hours","70.6"
"Sunshine Duration","1979 November","Phoenix Park","Hours",""
"Sunshine Duration","1979 November","Roches Point","Hours",""
"Sunshine Duration","1979 November","Markree","Hours",""
"Sunshine Duration","1979 December","Malin Head","Hours","29.4"
"Sunshine Duration","1979 December","Claremorris","Hours","22.8"
"Sunshine Duration","1979 December","Valentia Observatory","Hours","27.2"
"Sunshine Duration","1979 December","Belmullet","Hours","24"
"Sunshine Duration","1979 December","Shannon Airport","Hours","37.8"
"Sunshine Duration","1979 December","Dublin Airport","Hours","62.4"
"Sunshine Duration","1979 December","Mullingar","Hours","54.9"
"Sunshine Duration","1979 December","Cork Airport","Hours","53.8"
"Sunshine Duration","1979 December","Casement","Hours","54.2"
"Sunshine Duration","1979 December","Phoenix Park","Hours",""
"Sunshine Duration","1979 December","Roches Point","Hours",""
"Sunshine Duration","1979 December","Markree","Hours",""
"Sunshine Duration","1980 January","Malin Head","Hours","46.7"
"Sunshine Duration","1980 January","Claremorris","Hours","54.5"
"Sunshine Duration","1980 January","Valentia Observatory","Hours","63.1"
"Sunshine Duration","1980 January","Belmullet","Hours","41.9"
"Sunshine Duration","1980 January","Shannon Airport","Hours","68.2"
"Sunshine Duration","1980 January","Dublin Airport","Hours","64.8"
"Sunshine Duration","1980 January","Mullingar","Hours","74.6"
"Sunshine Duration","1980 January","Cork Airport","Hours","58.2"
"Sunshine Duration","1980 January","Casement","Hours","51"
"Sunshine Duration","1980 January","Phoenix Park","Hours",""
"Sunshine Duration","1980 January","Roches Point","Hours",""
"Sunshine Duration","1980 January","Markree","Hours",""
"Sunshine Duration","1980 February","Malin Head","Hours","57.2"
"Sunshine Duration","1980 February","Claremorris","Hours","42.3"
"Sunshine Duration","1980 February","Valentia Observatory","Hours","52.7"
"Sunshine Duration","1980 February","Belmullet","Hours","45.2"
"Sunshine Duration","1980 February","Shannon Airport","Hours","45.6"
"Sunshine Duration","1980 February","Dublin Airport","Hours","50.2"
"Sunshine Duration","1980 February","Mullingar","Hours","48.3"
"Sunshine Duration","1980 February","Cork Airport","Hours","50.4"
"Sunshine Duration","1980 February","Casement","Hours","47.3"
"Sunshine Duration","1980 February","Phoenix Park","Hours",""
"Sunshine Duration","1980 February","Roches Point","Hours",""
"Sunshine Duration","1980 February","Markree","Hours",""
"Sunshine Duration","1980 March","Malin Head","Hours","89.3"
"Sunshine Duration","1980 March","Claremorris","Hours","98.8"
"Sunshine Duration","1980 March","Valentia Observatory","Hours","82.7"
"Sunshine Duration","1980 March","Belmullet","Hours","99.4"
"Sunshine Duration","1980 March","Shannon Airport","Hours","92.5"
"Sunshine Duration","1980 March","Dublin Airport","Hours","109.9"
"Sunshine Duration","1980 March","Mullingar","Hours","103.3"
"Sunshine Duration","1980 March","Cork Airport","Hours","97.5"
"Sunshine Duration","1980 March","Casement","Hours","88.5"
"Sunshine Duration","1980 March","Phoenix Park","Hours",""
"Sunshine Duration","1980 March","Roches Point","Hours",""
"Sunshine Duration","1980 March","Markree","Hours",""
"Sunshine Duration","1980 April","Malin Head","Hours","125"
"Sunshine Duration","1980 April","Claremorris","Hours","131"
"Sunshine Duration","1980 April","Valentia Observatory","Hours","168.3"
"Sunshine Duration","1980 April","Belmullet","Hours","177.2"
"Sunshine Duration","1980 April","Shannon Airport","Hours","133.4"
"Sunshine Duration","1980 April","Dublin Airport","Hours","158"
"Sunshine Duration","1980 April","Mullingar","Hours","147.7"
"Sunshine Duration","1980 April","Cork Airport","Hours","141.8"
"Sunshine Duration","1980 April","Casement","Hours","135.1"
"Sunshine Duration","1980 April","Phoenix Park","Hours",""
"Sunshine Duration","1980 April","Roches Point","Hours",""
"Sunshine Duration","1980 April","Markree","Hours",""
"Sunshine Duration","1980 May","Malin Head","Hours","227"
"Sunshine Duration","1980 May","Claremorris","Hours","181"
"Sunshine Duration","1980 May","Valentia Observatory","Hours","185.8"
"Sunshine Duration","1980 May","Belmullet","Hours","214.6"
"Sunshine Duration","1980 May","Shannon Airport","Hours","195.5"
"Sunshine Duration","1980 May","Dublin Airport","Hours","223.9"
"Sunshine Duration","1980 May","Mullingar","Hours","190.8"
"Sunshine Duration","1980 May","Cork Airport","Hours","179.5"
"Sunshine Duration","1980 May","Casement","Hours","200.6"
"Sunshine Duration","1980 May","Phoenix Park","Hours",""
"Sunshine Duration","1980 May","Roches Point","Hours",""
"Sunshine Duration","1980 May","Markree","Hours",""
"Sunshine Duration","1980 June","Malin Head","Hours","146.3"
"Sunshine Duration","1980 June","Claremorris","Hours","76.1"
"Sunshine Duration","1980 June","Valentia Observatory","Hours","88.3"
"Sunshine Duration","1980 June","Belmullet","Hours","108.4"
"Sunshine Duration","1980 June","Shannon Airport","Hours","95.3"
"Sunshine Duration","1980 June","Dublin Airport","Hours","120.2"
"Sunshine Duration","1980 June","Mullingar","Hours","97"
"Sunshine Duration","1980 June","Cork Airport","Hours","114.2"
"Sunshine Duration","1980 June","Casement","Hours","101.1"
"Sunshine Duration","1980 June","Phoenix Park","Hours",""
"Sunshine Duration","1980 June","Roches Point","Hours",""
"Sunshine Duration","1980 June","Markree","Hours",""
"Sunshine Duration","1980 July","Malin Head","Hours","117.7"
"Sunshine Duration","1980 July","Claremorris","Hours","78.4"
"Sunshine Duration","1980 July","Valentia Observatory","Hours","110.6"
"Sunshine Duration","1980 July","Belmullet","Hours","109.8"
"Sunshine Duration","1980 July","Shannon Airport","Hours","96.1"
"Sunshine Duration","1980 July","Dublin Airport","Hours","126"
"Sunshine Duration","1980 July","Mullingar","Hours","100.2"
"Sunshine Duration","1980 July","Cork Airport","Hours","115"
"Sunshine Duration","1980 July","Casement","Hours","110.4"
"Sunshine Duration","1980 July","Phoenix Park","Hours",""
"Sunshine Duration","1980 July","Roches Point","Hours",""
"Sunshine Duration","1980 July","Markree","Hours",""
"Sunshine Duration","1980 August","Malin Head","Hours","100.5"
"Sunshine Duration","1980 August","Claremorris","Hours","81.4"
"Sunshine Duration","1980 August","Valentia Observatory","Hours","91.7"
"Sunshine Duration","1980 August","Belmullet","Hours","104.9"
"Sunshine Duration","1980 August","Shannon Airport","Hours","79.6"
"Sunshine Duration","1980 August","Dublin Airport","Hours","142.6"
"Sunshine Duration","1980 August","Mullingar","Hours","105"
"Sunshine Duration","1980 August","Cork Airport","Hours","123.8"
"Sunshine Duration","1980 August","Casement","Hours","135.7"
"Sunshine Duration","1980 August","Phoenix Park","Hours",""
"Sunshine Duration","1980 August","Roches Point","Hours",""
"Sunshine Duration","1980 August","Markree","Hours",""
"Sunshine Duration","1980 September","Malin Head","Hours","91.8"
"Sunshine Duration","1980 September","Claremorris","Hours","84.4"
"Sunshine Duration","1980 September","Valentia Observatory","Hours","78.3"
"Sunshine Duration","1980 September","Belmullet","Hours","110.7"
"Sunshine Duration","1980 September","Shannon Airport","Hours","99.2"
"Sunshine Duration","1980 September","Dublin Airport","Hours","112.5"
"Sunshine Duration","1980 September","Mullingar","Hours","102.7"
"Sunshine Duration","1980 September","Cork Airport","Hours","109"
"Sunshine Duration","1980 September","Casement","Hours","109.5"
"Sunshine Duration","1980 September","Phoenix Park","Hours",""
"Sunshine Duration","1980 September","Roches Point","Hours",""
"Sunshine Duration","1980 September","Markree","Hours",""
"Sunshine Duration","1980 October","Malin Head","Hours","63.7"
"Sunshine Duration","1980 October","Claremorris","Hours","92.8"
"Sunshine Duration","1980 October","Valentia Observatory","Hours","91.1"
"Sunshine Duration","1980 October","Belmullet","Hours","91.9"
"Sunshine Duration","1980 October","Shannon Airport","Hours","90.3"
"Sunshine Duration","1980 October","Dublin Airport","Hours","104.2"
"Sunshine Duration","1980 October","Mullingar","Hours","101.1"
"Sunshine Duration","1980 October","Cork Airport","Hours","105.7"
"Sunshine Duration","1980 October","Casement","Hours","86.3"
"Sunshine Duration","1980 October","Phoenix Park","Hours",""
"Sunshine Duration","1980 October","Roches Point","Hours",""
"Sunshine Duration","1980 October","Markree","Hours",""
"Sunshine Duration","1980 November","Malin Head","Hours","33.6"
"Sunshine Duration","1980 November","Claremorris","Hours","45.1"
"Sunshine Duration","1980 November","Valentia Observatory","Hours","33.5"
"Sunshine Duration","1980 November","Belmullet","Hours","45"
"Sunshine Duration","1980 November","Shannon Airport","Hours","54"
"Sunshine Duration","1980 November","Dublin Airport","Hours","67.8"
"Sunshine Duration","1980 November","Mullingar","Hours","61.5"
"Sunshine Duration","1980 November","Cork Airport","Hours","48"
"Sunshine Duration","1980 November","Casement","Hours","61.1"
"Sunshine Duration","1980 November","Phoenix Park","Hours",""
"Sunshine Duration","1980 November","Roches Point","Hours",""
"Sunshine Duration","1980 November","Markree","Hours",""
"Sunshine Duration","1980 December","Malin Head","Hours","14.2"
"Sunshine Duration","1980 December","Claremorris","Hours","25.4"
"Sunshine Duration","1980 December","Valentia Observatory","Hours","25"
"Sunshine Duration","1980 December","Belmullet","Hours","24.3"
"Sunshine Duration","1980 December","Shannon Airport","Hours","38.9"
"Sunshine Duration","1980 December","Dublin Airport","Hours","48.5"
"Sunshine Duration","1980 December","Mullingar","Hours","47.6"
"Sunshine Duration","1980 December","Cork Airport","Hours","44.6"
"Sunshine Duration","1980 December","Casement","Hours","34.6"
"Sunshine Duration","1980 December","Phoenix Park","Hours",""
"Sunshine Duration","1980 December","Roches Point","Hours",""
"Sunshine Duration","1980 December","Markree","Hours",""
"Sunshine Duration","1981 January","Malin Head","Hours","14.9"
"Sunshine Duration","1981 January","Claremorris","Hours","25.2"
"Sunshine Duration","1981 January","Valentia Observatory","Hours","22.7"
"Sunshine Duration","1981 January","Belmullet","Hours","16.7"
"Sunshine Duration","1981 January","Shannon Airport","Hours","42.6"
"Sunshine Duration","1981 January","Dublin Airport","Hours","59.1"
"Sunshine Duration","1981 January","Mullingar","Hours","44"
"Sunshine Duration","1981 January","Cork Airport","Hours","43.6"
"Sunshine Duration","1981 January","Casement","Hours","50.6"
"Sunshine Duration","1981 January","Phoenix Park","Hours",""
"Sunshine Duration","1981 January","Roches Point","Hours",""
"Sunshine Duration","1981 January","Markree","Hours",""
"Sunshine Duration","1981 February","Malin Head","Hours","55.6"
"Sunshine Duration","1981 February","Claremorris","Hours","56.2"
"Sunshine Duration","1981 February","Valentia Observatory","Hours","52.4"
"Sunshine Duration","1981 February","Belmullet","Hours","68.1"
"Sunshine Duration","1981 February","Shannon Airport","Hours","54"
"Sunshine Duration","1981 February","Dublin Airport","Hours","63.7"
"Sunshine Duration","1981 February","Mullingar","Hours","55.7"
"Sunshine Duration","1981 February","Cork Airport","Hours","57.3"
"Sunshine Duration","1981 February","Casement","Hours","62.8"
"Sunshine Duration","1981 February","Phoenix Park","Hours",""
"Sunshine Duration","1981 February","Roches Point","Hours",""
"Sunshine Duration","1981 February","Markree","Hours",""
"Sunshine Duration","1981 March","Malin Head","Hours","82.5"
"Sunshine Duration","1981 March","Claremorris","Hours","58.2"
"Sunshine Duration","1981 March","Valentia Observatory","Hours","52.2"
"Sunshine Duration","1981 March","Belmullet","Hours","71.2"
"Sunshine Duration","1981 March","Shannon Airport","Hours","59"
"Sunshine Duration","1981 March","Dublin Airport","Hours","99.9"
"Sunshine Duration","1981 March","Mullingar","Hours","76.7"
"Sunshine Duration","1981 March","Cork Airport","Hours","85.8"
"Sunshine Duration","1981 March","Casement","Hours","99.1"
"Sunshine Duration","1981 March","Phoenix Park","Hours",""
"Sunshine Duration","1981 March","Roches Point","Hours",""
"Sunshine Duration","1981 March","Markree","Hours",""
"Sunshine Duration","1981 April","Malin Head","Hours","194.2"
"Sunshine Duration","1981 April","Claremorris","Hours","150.6"
"Sunshine Duration","1981 April","Valentia Observatory","Hours","137.2"
"Sunshine Duration","1981 April","Belmullet","Hours","149.9"
"Sunshine Duration","1981 April","Shannon Airport","Hours","143.1"
"Sunshine Duration","1981 April","Dublin Airport","Hours","161.8"
"Sunshine Duration","1981 April","Mullingar","Hours","168.6"
"Sunshine Duration","1981 April","Cork Airport","Hours","151.4"
"Sunshine Duration","1981 April","Casement","Hours","169.1"
"Sunshine Duration","1981 April","Phoenix Park","Hours",""
"Sunshine Duration","1981 April","Roches Point","Hours",""
"Sunshine Duration","1981 April","Markree","Hours",""
"Sunshine Duration","1981 May","Malin Head","Hours","136.4"
"Sunshine Duration","1981 May","Claremorris","Hours","120.7"
"Sunshine Duration","1981 May","Valentia Observatory","Hours","112.5"
"Sunshine Duration","1981 May","Belmullet","Hours","135.5"
"Sunshine Duration","1981 May","Shannon Airport","Hours","123.5"
"Sunshine Duration","1981 May","Dublin Airport","Hours","160.9"
"Sunshine Duration","1981 May","Mullingar","Hours","145.9"
"Sunshine Duration","1981 May","Cork Airport","Hours","146.7"
"Sunshine Duration","1981 May","Casement","Hours","154.6"
"Sunshine Duration","1981 May","Phoenix Park","Hours",""
"Sunshine Duration","1981 May","Roches Point","Hours",""
