"Statistic Label","Month","Meteorological Weather Station","UNIT","VALUE"
"Mean Wind Speed","1976 February","Casement","Knots","12.1"
"Mean Wind Speed","1976 February","Phoenix Park","Knots",""
"Mean Wind Speed","1976 February","Roches Point","Knots",""
"Mean Wind Speed","1976 February","Markree","Knots",""
"Mean Wind Speed","1976 March","Malin Head","Knots","19.1"
"Mean Wind Speed","1976 March","Claremorris","Knots","10.6"
"Mean Wind Speed","1976 March","Valentia Observatory","Knots","13.8"
"Mean Wind Speed","1976 March","Belmullet","Knots","15.2"
"Mean Wind Speed","1976 March","Shannon Airport","Knots","13.3"
"Mean Wind Speed","1976 March","Dublin Airport","Knots","11.7"
"Mean Wind Speed","1976 March","Mullingar","Knots","12.6"
"Mean Wind Speed","1976 March","Cork Airport","Knots","12.5"
"Mean Wind Speed","1976 March","Casement","Knots","13.1"
"Mean Wind Speed","1976 March","Phoenix Park","Knots",""
"Mean Wind Speed","1976 March","Roches Point","Knots",""
"Mean Wind Speed","1976 March","Markree","Knots",""
"Mean Wind Speed","1976 April","Malin Head","Knots","14.2"
"Mean Wind Speed","1976 April","Claremorris","Knots","7.2"
"Mean Wind Speed","1976 April","Valentia Observatory","Knots","9"
"Mean Wind Speed","1976 April","Belmullet","Knots","12.6"
"Mean Wind Speed","1976 April","Shannon Airport","Knots","8.3"
"Mean Wind Speed","1976 April","Dublin Airport","Knots","9"
"Mean Wind Speed","1976 April","Mullingar","Knots","9"
"Mean Wind Speed","1976 April","Cork Airport","Knots","9.6"
"Mean Wind Speed","1976 April","Casement","Knots","9.9"
"Mean Wind Speed","1976 April","Phoenix Park","Knots",""
"Mean Wind Speed","1976 April","Roches Point","Knots",""
"Mean Wind Speed","1976 April","Markree","Knots",""
"Mean Wind Speed","1976 May","Malin Head","Knots","14"
"Mean Wind Speed","1976 May","Claremorris","Knots","8"
"Mean Wind Speed","1976 May","Valentia Observatory","Knots","11.8"
"Mean Wind Speed","1976 May","Belmullet","Knots","15.2"
"Mean Wind Speed","1976 May","Shannon Airport","Knots","10.7"
"Mean Wind Speed","1976 May","Dublin Airport","Knots","9.2"
"Mean Wind Speed","1976 May","Mullingar","Knots","10.2"
"Mean Wind Speed","1976 May","Cork Airport","Knots","10.7"
"Mean Wind Speed","1976 May","Casement","Knots","11.6"
"Mean Wind Speed","1976 May","Phoenix Park","Knots",""
"Mean Wind Speed","1976 May","Roches Point","Knots",""
"Mean Wind Speed","1976 May","Markree","Knots",""
"Mean Wind Speed","1976 June","Malin Head","Knots","13.4"
"Mean Wind Speed","1976 June","Claremorris","Knots","7.2"
"Mean Wind Speed","1976 June","Valentia Observatory","Knots","9.1"
"Mean Wind Speed","1976 June","Belmullet","Knots","13.9"
"Mean Wind Speed","1976 June","Shannon Airport","Knots","8.1"
"Mean Wind Speed","1976 June","Dublin Airport","Knots","7.9"
"Mean Wind Speed","1976 June","Mullingar","Knots","8.8"
"Mean Wind Speed","1976 June","Cork Airport","Knots","8.5"
"Mean Wind Speed","1976 June","Casement","Knots","9.9"
"Mean Wind Speed","1976 June","Phoenix Park","Knots",""
"Mean Wind Speed","1976 June","Roches Point","Knots",""
"Mean Wind Speed","1976 June","Markree","Knots",""
"Mean Wind Speed","1976 July","Malin Head","Knots","11.8"
"Mean Wind Speed","1976 July","Claremorris","Knots","5"
"Mean Wind Speed","1976 July","Valentia Observatory","Knots","8.2"
"Mean Wind Speed","1976 July","Belmullet","Knots","10.3"
"Mean Wind Speed","1976 July","Shannon Airport","Knots","7.6"
"Mean Wind Speed","1976 July","Dublin Airport","Knots","7.1"
"Mean Wind Speed","1976 July","Mullingar","Knots","8.1"
"Mean Wind Speed","1976 July","Cork Airport","Knots","8.3"
"Mean Wind Speed","1976 July","Casement","Knots","7.4"
"Mean Wind Speed","1976 July","Phoenix Park","Knots",""
"Mean Wind Speed","1976 July","Roches Point","Knots",""
"Mean Wind Speed","1976 July","Markree","Knots",""
"Mean Wind Speed","1976 August","Malin Head","Knots","9.3"
"Mean Wind Speed","1976 August","Claremorris","Knots","3.4"
"Mean Wind Speed","1976 August","Valentia Observatory","Knots","5.8"
"Mean Wind Speed","1976 August","Belmullet","Knots","7.1"
"Mean Wind Speed","1976 August","Shannon Airport","Knots","5.2"
"Mean Wind Speed","1976 August","Dublin Airport","Knots","5.4"
"Mean Wind Speed","1976 August","Mullingar","Knots","6.1"
"Mean Wind Speed","1976 August","Cork Airport","Knots","6.4"
"Mean Wind Speed","1976 August","Casement","Knots","6.1"
"Mean Wind Speed","1976 August","Phoenix Park","Knots",""
"Mean Wind Speed","1976 August","Roches Point","Knots",""
"Mean Wind Speed","1976 August","Markree","Knots",""
"Mean Wind Speed","1976 September","Malin Head","Knots","17.5"
"Mean Wind Speed","1976 September","Claremorris","Knots","6.3"
"Mean Wind Speed","1976 September","Valentia Observatory","Knots","10.9"
"Mean Wind Speed","1976 September","Belmullet","Knots","11.7"
"Mean Wind Speed","1976 September","Shannon Airport","Knots","8.3"
"Mean Wind Speed","1976 September","Dublin Airport","Knots","8.9"
"Mean Wind Speed","1976 September","Mullingar","Knots","9"
"Mean Wind Speed","1976 September","Cork Airport","Knots","9.7"
"Mean Wind Speed","1976 September","Casement","Knots","7.9"
"Mean Wind Speed","1976 September","Phoenix Park","Knots",""
"Mean Wind Speed","1976 September","Roches Point","Knots",""
"Mean Wind Speed","1976 September","Markree","Knots",""
"Mean Wind Speed","1976 October","Malin Head","Knots","15"
"Mean Wind Speed","1976 October","Claremorris","Knots","7"
"Mean Wind Speed","1976 October","Valentia Observatory","Knots","10.5"
"Mean Wind Speed","1976 October","Belmullet","Knots","11.9"
"Mean Wind Speed","1976 October","Shannon Airport","Knots","8.5"
"Mean Wind Speed","1976 October","Dublin Airport","Knots","8.4"
"Mean Wind Speed","1976 October","Mullingar","Knots","7.7"
"Mean Wind Speed","1976 October","Cork Airport","Knots","9.3"
"Mean Wind Speed","1976 October","Casement","Knots","8.4"
"Mean Wind Speed","1976 October","Phoenix Park","Knots",""
"Mean Wind Speed","1976 October","Roches Point","Knots",""
"Mean Wind Speed","1976 October","Markree","Knots",""
"Mean Wind Speed","1976 November","Malin Head","Knots","15.7"
"Mean Wind Speed","1976 November","Claremorris","Knots","5.9"
"Mean Wind Speed","1976 November","Valentia Observatory","Knots","9.8"
"Mean Wind Speed","1976 November","Belmullet","Knots","12.7"
"Mean Wind Speed","1976 November","Shannon Airport","Knots","7.5"
"Mean Wind Speed","1976 November","Dublin Airport","Knots","9.1"
"Mean Wind Speed","1976 November","Mullingar","Knots","6.7"
"Mean Wind Speed","1976 November","Cork Airport","Knots","8.2"
"Mean Wind Speed","1976 November","Casement","Knots","10.3"
"Mean Wind Speed","1976 November","Phoenix Park","Knots",""
"Mean Wind Speed","1976 November","Roches Point","Knots",""
"Mean Wind Speed","1976 November","Markree","Knots",""
"Mean Wind Speed","1976 December","Malin Head","Knots","14.2"
"Mean Wind Speed","1976 December","Claremorris","Knots","4.5"
"Mean Wind Speed","1976 December","Valentia Observatory","Knots","10.4"
"Mean Wind Speed","1976 December","Belmullet","Knots","8"
"Mean Wind Speed","1976 December","Shannon Airport","Knots","7"
"Mean Wind Speed","1976 December","Dublin Airport","Knots","8.8"
"Mean Wind Speed","1976 December","Mullingar","Knots","6.1"
"Mean Wind Speed","1976 December","Cork Airport","Knots","8.7"
"Mean Wind Speed","1976 December","Casement","Knots","8.3"
"Mean Wind Speed","1976 December","Phoenix Park","Knots",""
"Mean Wind Speed","1976 December","Roches Point","Knots",""
"Mean Wind Speed","1976 December","Markree","Knots",""
"Mean Wind Speed","1977 January","Malin Head","Knots","18.8"
"Mean Wind Speed","1977 January","Claremorris","Knots","7.2"
"Mean Wind Speed","1977 January","Valentia Observatory","Knots","10.9"
"Mean Wind Speed","1977 January","Belmullet","Knots","12.2"
"Mean Wind Speed","1977 January","Shannon Airport","Knots","8.4"
"Mean Wind Speed","1977 January","Dublin Airport","Knots","11.4"
"Mean Wind Speed","1977 January","Mullingar","Knots","8.5"
"Mean Wind Speed","1977 January","Cork Airport","Knots","10.3"
"Mean Wind Speed","1977 January","Casement","Knots","11.6"
"Mean Wind Speed","1977 January","Phoenix Park","Knots",""
"Mean Wind Speed","1977 January","Roches Point","Knots",""
"Mean Wind Speed","1977 January","Markree","Knots",""
"Mean Wind Speed","1977 February","Malin Head","Knots","17.6"
"Mean Wind Speed","1977 February","Claremorris","Knots","8"
"Mean Wind Speed","1977 February","Valentia Observatory","Knots","12.2"
"Mean Wind Speed","1977 February","Belmullet","Knots","11.6"
"Mean Wind Speed","1977 February","Shannon Airport","Knots","9.6"
"Mean Wind Speed","1977 February","Dublin Airport","Knots","11"
"Mean Wind Speed","1977 February","Mullingar","Knots","9.5"
"Mean Wind Speed","1977 February","Cork Airport","Knots","10.8"
"Mean Wind Speed","1977 February","Casement","Knots","11.8"
"Mean Wind Speed","1977 February","Phoenix Park","Knots",""
"Mean Wind Speed","1977 February","Roches Point","Knots",""
"Mean Wind Speed","1977 February","Markree","Knots",""
"Mean Wind Speed","1977 March","Malin Head","Knots","19.1"
"Mean Wind Speed","1977 March","Claremorris","Knots","11.3"
"Mean Wind Speed","1977 March","Valentia Observatory","Knots","15.1"
"Mean Wind Speed","1977 March","Belmullet","Knots","15.9"
"Mean Wind Speed","1977 March","Shannon Airport","Knots","12.4"
"Mean Wind Speed","1977 March","Dublin Airport","Knots","12.8"
"Mean Wind Speed","1977 March","Mullingar","Knots","12.1"
"Mean Wind Speed","1977 March","Cork Airport","Knots","14.3"
"Mean Wind Speed","1977 March","Casement","Knots","14.8"
"Mean Wind Speed","1977 March","Phoenix Park","Knots",""
"Mean Wind Speed","1977 March","Roches Point","Knots",""
"Mean Wind Speed","1977 March","Markree","Knots",""
"Mean Wind Speed","1977 April","Malin Head","Knots","18.2"
"Mean Wind Speed","1977 April","Claremorris","Knots","9.6"
"Mean Wind Speed","1977 April","Valentia Observatory","Knots","12.6"
"Mean Wind Speed","1977 April","Belmullet","Knots","15.7"
"Mean Wind Speed","1977 April","Shannon Airport","Knots","11"
"Mean Wind Speed","1977 April","Dublin Airport","Knots","12.7"
"Mean Wind Speed","1977 April","Mullingar","Knots","10.6"
"Mean Wind Speed","1977 April","Cork Airport","Knots","11.8"
"Mean Wind Speed","1977 April","Casement","Knots","13.4"
"Mean Wind Speed","1977 April","Phoenix Park","Knots",""
"Mean Wind Speed","1977 April","Roches Point","Knots",""
"Mean Wind Speed","1977 April","Markree","Knots",""
"Mean Wind Speed","1977 May","Malin Head","Knots","11.9"
"Mean Wind Speed","1977 May","Claremorris","Knots","5.8"
"Mean Wind Speed","1977 May","Valentia Observatory","Knots","6.9"
"Mean Wind Speed","1977 May","Belmullet","Knots","10.4"
"Mean Wind Speed","1977 May","Shannon Airport","Knots","6.2"
"Mean Wind Speed","1977 May","Dublin Airport","Knots","7.6"
"Mean Wind Speed","1977 May","Mullingar","Knots","6.8"
"Mean Wind Speed","1977 May","Cork Airport","Knots","7.7"
"Mean Wind Speed","1977 May","Casement","Knots","7.9"
"Mean Wind Speed","1977 May","Phoenix Park","Knots",""
"Mean Wind Speed","1977 May","Roches Point","Knots",""
"Mean Wind Speed","1977 May","Markree","Knots",""
"Mean Wind Speed","1977 June","Malin Head","Knots","11.2"
"Mean Wind Speed","1977 June","Claremorris","Knots","6"
"Mean Wind Speed","1977 June","Valentia Observatory","Knots","8"
"Mean Wind Speed","1977 June","Belmullet","Knots","11.3"
"Mean Wind Speed","1977 June","Shannon Airport","Knots","8.2"
"Mean Wind Speed","1977 June","Dublin Airport","Knots","8"
"Mean Wind Speed","1977 June","Mullingar","Knots","7.2"
"Mean Wind Speed","1977 June","Cork Airport","Knots","8.7"
"Mean Wind Speed","1977 June","Casement","Knots","8.2"
"Mean Wind Speed","1977 June","Phoenix Park","Knots",""
"Mean Wind Speed","1977 June","Roches Point","Knots",""
"Mean Wind Speed","1977 June","Markree","Knots",""
"Mean Wind Speed","1977 July","Malin Head","Knots","12.1"
"Mean Wind Speed","1977 July","Claremorris","Knots","6.6"
"Mean Wind Speed","1977 July","Valentia Observatory","Knots","8.8"
"Mean Wind Speed","1977 July","Belmullet","Knots","13"
"Mean Wind Speed","1977 July","Shannon Airport","Knots","8.7"
"Mean Wind Speed","1977 July","Dublin Airport","Knots","8.6"
"Mean Wind Speed","1977 July","Mullingar","Knots","8.1"
"Mean Wind Speed","1977 July","Cork Airport","Knots","9"
"Mean Wind Speed","1977 July","Casement","Knots","8.9"
"Mean Wind Speed","1977 July","Phoenix Park","Knots",""
"Mean Wind Speed","1977 July","Roches Point","Knots",""
"Mean Wind Speed","1977 July","Markree","Knots",""
"Mean Wind Speed","1977 August","Malin Head","Knots","11.6"
"Mean Wind Speed","1977 August","Claremorris","Knots","4.5"
"Mean Wind Speed","1977 August","Valentia Observatory","Knots","8.3"
"Mean Wind Speed","1977 August","Belmullet","Knots","9.9"
"Mean Wind Speed","1977 August","Shannon Airport","Knots","6.6"
"Mean Wind Speed","1977 August","Dublin Airport","Knots","7.5"
"Mean Wind Speed","1977 August","Mullingar","Knots","6.4"
"Mean Wind Speed","1977 August","Cork Airport","Knots","7.9"
"Mean Wind Speed","1977 August","Casement","Knots","6.9"
"Mean Wind Speed","1977 August","Phoenix Park","Knots",""
"Mean Wind Speed","1977 August","Roches Point","Knots",""
"Mean Wind Speed","1977 August","Markree","Knots",""
"Mean Wind Speed","1977 September","Malin Head","Knots","16.9"
"Mean Wind Speed","1977 September","Claremorris","Knots","7.8"
"Mean Wind Speed","1977 September","Valentia Observatory","Knots","10.2"
"Mean Wind Speed","1977 September","Belmullet","Knots","14.2"
"Mean Wind Speed","1977 September","Shannon Airport","Knots","9.5"
"Mean Wind Speed","1977 September","Dublin Airport","Knots","10"
"Mean Wind Speed","1977 September","Mullingar","Knots","8.9"
"Mean Wind Speed","1977 September","Cork Airport","Knots","9.8"
"Mean Wind Speed","1977 September","Casement","Knots","11.4"
"Mean Wind Speed","1977 September","Phoenix Park","Knots",""
"Mean Wind Speed","1977 September","Roches Point","Knots",""
"Mean Wind Speed","1977 September","Markree","Knots",""
"Mean Wind Speed","1977 October","Malin Head","Knots","19.8"
"Mean Wind Speed","1977 October","Claremorris","Knots","11.9"
"Mean Wind Speed","1977 October","Valentia Observatory","Knots","13.9"
"Mean Wind Speed","1977 October","Belmullet","Knots","17.6"
"Mean Wind Speed","1977 October","Shannon Airport","Knots","11.1"
"Mean Wind Speed","1977 October","Dublin Airport","Knots","11.2"
"Mean Wind Speed","1977 October","Mullingar","Knots","11.6"
"Mean Wind Speed","1977 October","Cork Airport","Knots","11.5"
"Mean Wind Speed","1977 October","Casement","Knots","13.6"
"Mean Wind Speed","1977 October","Phoenix Park","Knots",""
"Mean Wind Speed","1977 October","Roches Point","Knots",""
"Mean Wind Speed","1977 October","Markree","Knots",""
"Mean Wind Speed","1977 November","Malin Head","Knots","22.2"
"Mean Wind Speed","1977 November","Claremorris","Knots","11.5"
"Mean Wind Speed","1977 November","Valentia Observatory","Knots","14.7"
"Mean Wind Speed","1977 November","Belmullet","Knots","17.4"
"Mean Wind Speed","1977 November","Shannon Airport","Knots","11.4"
"Mean Wind Speed","1977 November","Dublin Airport","Knots","13.3"
"Mean Wind Speed","1977 November","Mullingar","Knots","10.5"
"Mean Wind Speed","1977 November","Cork Airport","Knots","12.8"
"Mean Wind Speed","1977 November","Casement","Knots","13.8"
"Mean Wind Speed","1977 November","Phoenix Park","Knots",""
"Mean Wind Speed","1977 November","Roches Point","Knots",""
"Mean Wind Speed","1977 November","Markree","Knots",""
"Mean Wind Speed","1977 December","Malin Head","Knots","19.2"
"Mean Wind Speed","1977 December","Claremorris","Knots","10.8"
"Mean Wind Speed","1977 December","Valentia Observatory","Knots","12.6"
"Mean Wind Speed","1977 December","Belmullet","Knots","13.4"
"Mean Wind Speed","1977 December","Shannon Airport","Knots","10.4"
"Mean Wind Speed","1977 December","Dublin Airport","Knots","12"
"Mean Wind Speed","1977 December","Mullingar","Knots","10.5"
"Mean Wind Speed","1977 December","Cork Airport","Knots","12.6"
"Mean Wind Speed","1977 December","Casement","Knots","12.5"
"Mean Wind Speed","1977 December","Phoenix Park","Knots",""
"Mean Wind Speed","1977 December","Roches Point","Knots",""
"Mean Wind Speed","1977 December","Markree","Knots",""
"Mean Wind Speed","1978 January","Malin Head","Knots","20.4"
"Mean Wind Speed","1978 January","Claremorris","Knots","10.2"
"Mean Wind Speed","1978 January","Valentia Observatory","Knots","12.7"
"Mean Wind Speed","1978 January","Belmullet","Knots","15.2"
"Mean Wind Speed","1978 January","Shannon Airport","Knots","10.9"
"Mean Wind Speed","1978 January","Dublin Airport","Knots","11.5"
"Mean Wind Speed","1978 January","Mullingar","Knots","9.6"
"Mean Wind Speed","1978 January","Cork Airport","Knots","10.8"
"Mean Wind Speed","1978 January","Casement","Knots","12.8"
"Mean Wind Speed","1978 January","Phoenix Park","Knots",""
"Mean Wind Speed","1978 January","Roches Point","Knots",""
"Mean Wind Speed","1978 January","Markree","Knots",""
"Mean Wind Speed","1978 February","Malin Head","Knots","17.2"
"Mean Wind Speed","1978 February","Claremorris","Knots","11.3"
"Mean Wind Speed","1978 February","Valentia Observatory","Knots","12.7"
"Mean Wind Speed","1978 February","Belmullet","Knots","10.5"
"Mean Wind Speed","1978 February","Shannon Airport","Knots","11.8"
"Mean Wind Speed","1978 February","Dublin Airport","Knots","11"
"Mean Wind Speed","1978 February","Mullingar","Knots","10.2"
"Mean Wind Speed","1978 February","Cork Airport","Knots","12.3"
"Mean Wind Speed","1978 February","Casement","Knots","11.4"
"Mean Wind Speed","1978 February","Phoenix Park","Knots",""
"Mean Wind Speed","1978 February","Roches Point","Knots",""
